2023-10-23 00:44:27.098 [main] INFO  com.rs.mv.mvvs.Startup - [LSP:100101]ROCKET MV BASIC EXTENSION to start
2023-10-23 00:44:27.136 [main] INFO  com.rs.mv.mvvs.lsp.server.BasicLanguageServerLauncher - [LSP:100102]start pip server
2023-10-23 00:44:27.291 [main] INFO  com.rs.mv.mvvs.lsp.server.BasicLanguageServerLauncher - [LSP:100103]ROCKET MV BASIC EXTENSION start successful
2023-10-23 00:44:27.397 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.WorkspaceManager - [workspace:200101]load all workspace folders start
2023-10-23 00:44:27.397 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.WorkspaceManager - [workspace:20010201]root uri: file:///i%3A/%3D%3D%3DSkilbrain%3D%3D%3D/Sprint%2015-Retro-TodoList/todo-list%20Semigrupa%201
2023-10-23 00:44:27.399 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.handler.FolderHandler - [workspace:200103]workspace contains workspace folder: file:///i%3A/%3D%3D%3DSkilbrain%3D%3D%3D/Sprint%2015-Retro-TodoList/todo-list%20Semigrupa%201
2023-10-23 00:44:27.424 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.handler.FolderHandler - [workspace:200104]workspace folder will be cached: file:///i%3A/%3D%3D%3DSkilbrain%3D%3D%3D/Sprint%2015-Retro-TodoList/todo-list%20Semigrupa%201
2023-10-23 00:44:27.427 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010101]config load start
2023-10-23 00:44:27.427 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010102]project config path is : I:/===Skilbrain===/Sprint 15-Retro-TodoList/todo-list Semigrupa 1/.rmv/config
2023-10-23 00:44:27.427 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010103]resource config path is : /
2023-10-23 00:44:27.430 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010104]user config path is : C:/Users/Daniel Alin Iosif
2023-10-23 00:44:27.448 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010105]config load end
2023-10-23 00:44:27.452 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.BasicDocumentation - [framework:30020101]documentation load start
2023-10-23 00:44:27.454 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.SystemDocReader - [framework:30020102]system documentation path: /documentation/UNIVERSE/
2023-10-23 00:44:27.458 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.ProjectDocReader - [framework:30020103]project documentation brief file: I:\===Skilbrain===\Sprint 15-Retro-TodoList\todo-list Semigrupa 1\.rmv\documentation\UNIVERSE\custom.json
2023-10-23 00:44:27.459 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.UserDocReader - [framework:30020104]user documentation brief file: C:\Users\Daniel Alin Iosif\documentation\UNIVERSE\custom.json
2023-10-23 00:44:27.604 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.BasicDocumentation - [framework:30020105]documentation load end
2023-10-23 00:44:27.610 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030101]convertors for folder(I:/===Skilbrain===/Sprint 15-Retro-TodoList/todo-list Semigrupa 1) load start
2023-10-23 00:44:27.620 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030102]comment convertor load finish
2023-10-23 00:44:27.821 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030103]keyword convertor load finish
2023-10-23 00:44:27.826 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030104]operator convertor load finish
2023-10-23 00:44:27.827 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030105]function name convertor load finish
2023-10-23 00:44:27.827 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030106]atVariable convertor load finish
2023-10-23 00:44:27.828 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030107]convertors for folder(I:/===Skilbrain===/Sprint 15-Retro-TodoList/todo-list Semigrupa 1) load end
2023-10-23 00:44:27.830 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.CapabilityConfig - [framework:30010301]capabilities file(I:/===Skilbrain===/Sprint 15-Retro-TodoList/todo-list Semigrupa 1/config/capability) doesn't exist or read error, default config will take effect
