2023-10-22 20:25:26.121 [main] INFO  com.rs.mv.mvvs.Startup - [LSP:100101]ROCKET MV BASIC EXTENSION to start
2023-10-22 20:25:26.169 [main] INFO  com.rs.mv.mvvs.lsp.server.BasicLanguageServerLauncher - [LSP:100102]start pip server
2023-10-22 20:25:26.348 [main] INFO  com.rs.mv.mvvs.lsp.server.BasicLanguageServerLauncher - [LSP:100103]ROCKET MV BASIC EXTENSION start successful
2023-10-22 20:25:29.543 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.WorkspaceManager - [workspace:200101]load all workspace folders start
2023-10-22 20:25:29.545 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.WorkspaceManager - [workspace:20010201]root uri: file:///i%3A/%3D%3D%3DSkilbrain%3D%3D%3D/Sprint%2015-Retro-TodoList/todo-list%20Semigrupa%201
2023-10-22 20:25:29.547 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.handler.FolderHandler - [workspace:200103]workspace contains workspace folder: file:///i%3A/%3D%3D%3DSkilbrain%3D%3D%3D/Sprint%2015-Retro-TodoList/todo-list%20Semigrupa%201
2023-10-22 20:25:29.584 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.handler.FolderHandler - [workspace:200104]workspace folder will be cached: file:///i%3A/%3D%3D%3DSkilbrain%3D%3D%3D/Sprint%2015-Retro-TodoList/todo-list%20Semigrupa%201
2023-10-22 20:25:29.589 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010101]config load start
2023-10-22 20:25:29.590 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010102]project config path is : I:/===Skilbrain===/Sprint 15-Retro-TodoList/todo-list Semigrupa 1/.rmv/config
2023-10-22 20:25:29.590 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010103]resource config path is : /
2023-10-22 20:25:29.591 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010104]user config path is : C:/Users/Daniel Alin Iosif
2023-10-22 20:25:29.612 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010105]config load end
2023-10-22 20:25:29.614 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.BasicDocumentation - [framework:30020101]documentation load start
2023-10-22 20:25:29.616 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.SystemDocReader - [framework:30020102]system documentation path: /documentation/UNIVERSE/
